id	occurrences	surface_count	surfaces	texts
DST_PARTYGUI_ITEM_LOOTING_BY_DICE_BY_EQUIPPED	2	2	lang0,taiwan	taiwan:local_data.dat:擲骰子 : 裝備者優先 | lang0:lang0.pak:By Dice (Equipable)
DST_PARTYGUI_ITEM_LOOTING_BY_LEADER	2	2	lang0,taiwan	taiwan:local_data.dat:由隊長分配 | lang0:lang0.pak:By Leader
DST_PARTYGUI_ITEM_LOOTING_BY_ZENNY	2	2	lang0,taiwan	taiwan:local_data.dat:拍賣 | lang0:lang0.pak:By Zeni
DST_PARTYGUI_ITEM_LOOTING_IN_GRADE	2	2	lang0,taiwan	taiwan:local_data.dat:篩選等級後依序分配 | lang0:lang0.pak:By Grade
DST_PARTYGUI_ITEM_LOOTING_IN_ORDER	2	2	lang0,taiwan	taiwan:local_data.dat:依序分配 | lang0:lang0.pak:In Order
DST_PARTYGUI_ITEM_LOOTING_PICKUP_PERSON	2	2	lang0,taiwan	taiwan:local_data.dat:拾得者優先 | lang0:lang0.pak:Free for All
DST_PARTYGUI_LEAVE_BUTTON	2	2	lang0,taiwan	taiwan:local_data.dat:退出 | lang0:lang0.pak:Leave
DST_PARTYGUI_MEMBER	2	2	lang0,taiwan	taiwan:local_data.dat:隊伍選單 | lang0:lang0.pak:Party
DST_PARTYGUI_PARTYLEADER	2	2	lang0,taiwan	taiwan:local_data.dat:隊長 | lang0:lang0.pak:Leader
DST_PARTYGUI_SPREAD	2	2	lang0,taiwan	taiwan:local_data.dat:展開隊伍選單。 | lang0:lang0.pak:Show Options
DST_PARTYGUI_SWITCH	2	2	lang0,taiwan	taiwan:local_data.dat:可以查看隊員情報。 | lang0:lang0.pak:Options
DST_PARTYGUI_ZENNY_LOOTING	2	2	lang0,taiwan	taiwan:local_data.dat:變更索尼的分配方式。 | lang0:lang0.pak:Zeni Distribution
DST_PARTYGUI_ZENNY_LOOTING_EQUAL	2	2	lang0,taiwan	taiwan:local_data.dat:平分 | lang0:lang0.pak:Divide Equally
DST_PARTYGUI_ZENNY_LOOTING_PICKUP_PERSON	2	2	lang0,taiwan	taiwan:local_data.dat:拾得者優先取得 | lang0:lang0.pak:Free for All
DST_PARTYPOPO_MB_RECALL_FROM_PARTY_MEMBER	2	2	lang0,taiwan	"taiwan:local_data.dat:[align = ""center""][font size = ""12"" color=""f4d762""]召喚隊員[/font][br][br][font size = ""10""""]召喚隊員[/font][br][br][font size = ""10"" color=""69][ ""10"" color=""f4d762""]移動 : 瞬間移動前往發送召喚邀請的場所。 | lang0:lang0.pak:[align = ""center""][font size = ""12"" color=""f4d762""]Summon Party Members[/font][br][br][font size = ""10"" color=""269eff""]Your party wants to summon you.[/font][br][br][font size = ""10"" color=""ffffff""]Accept summon?[\font]"
DST_PARTYPOPO_RECALL_FROM_PERTY	2	2	lang0,taiwan	taiwan:local_data.dat:來自隊長的召喚 | lang0:lang0.pak:Party Popo request
DST_PARTY_ACTIVATE_CHARM	2	2	lang0,taiwan	taiwan:local_data.dat:已發動隊伍護身符 %s。 | lang0:lang0.pak:Charm %s enabled.
DST_PARTY_CHANGE_ITEM_DIVISION	2	2	lang0,taiwan	taiwan:local_data.dat:道具分配方式變更為%s。 | lang0:lang0.pak:Item Divide: %s
DST_PARTY_CHANGE_ITEM_DIVISION_GRADE	2	2	lang0,taiwan	taiwan:local_data.dat:道具分配等及設定變更為%s。 | lang0:lang0.pak:Item divide %s
DST_PARTY_CHANGE_LEADER	2	2	lang0,taiwan	taiwan:local_data.dat:%s 成為新隊長。 | lang0:lang0.pak:New Leader: %s
DST_PARTY_CHANGE_ZENNY_DIVISION	2	2	lang0,taiwan	taiwan:local_data.dat:索尼分配方式變更為%s。 | lang0:lang0.pak:Zeni Divide: %s
DST_PARTY_CHARMSLOT_NOT_EMPTY	2	2	lang0,taiwan	taiwan:local_data.dat:沒有空的隊伍護身符欄位。 | lang0:lang0.pak:No Empty Slots
DST_PARTY_CHARM_START_DICE	2	2	lang0,taiwan	taiwan:local_data.dat:使用隊伍護身符，進行擲骰子決定。 | lang0:lang0.pak:Start Roll
DST_PARTY_CHARM_START_DICE_RESULT_FAIL	2	2	lang0,taiwan	taiwan:local_data.dat:隊伍護身符擲骰結果過低無法使用護身符。 | lang0:lang0.pak:Roll too Low
DST_PARTY_CREATE	2	2	lang0,taiwan	"taiwan:local_data.dat:[align = ""center""][font size = ""12"" color=""f4d762""]建立隊伍[/font][br][br][font size = ""10"" color=""269eff""]隊伍最多可以有5名隊員，[br]可以和隊員一起進行遊戲，[br]體驗更多遊戲內容。 [/font][br][br][font size = ""10"" color=""f36a7c""]隊伍名稱以中文為準可輸入[br]2font [br][10]。 color=""ffffff""]請輸入隊伍名稱。 | lang0:lang0.pak:[align = ""center""][font size = ""12"" color=""f4d762""]Make Party[/font][br][br][font size = ""10"" color=""269eff""]You can Create a Party up to 5 People.[/font][br][br][font size = ""10"" color=""f36a7c""]Party Name[br]Must be: 2-8 Characters[/font][br][br][font size = ""10"" color=""ffffff""]Enter Name of the Party[/font]"
DST_PARTY_DECLARE_ZENNY	2	2	lang0,taiwan	taiwan:local_data.dat:為了使用隊伍護身符，現在登入了 %s 索尼。 | lang0:lang0.pak:For the Party %s Zeni.
DST_PARTY_DECLARE_ZENNY_PART	2	2	lang0,taiwan	taiwan:local_data.dat:為了使用隊伍護身符， %s 索尼中登入了 %s 索尼。 | lang0:lang0.pak:For the Party %s Zeni, %s are yours.
DST_PARTY_DUNGEON_CHANGE_HARD	2	2	lang0,taiwan	taiwan:local_data.dat:極限副本難易度已變更為困難。 | lang0:lang0.pak:Difficulty: Hard
DST_PARTY_DUNGEON_CHANGE_LEGENDARY	2	2	lang0,taiwan	taiwan:local_data.dat:極限副本難易度已變更為超難。 | lang0:lang0.pak:Difficulty: Legendary
DST_PARTY_DUNGEON_CHANGE_NORMAL	2	2	lang0,taiwan	taiwan:local_data.dat:極限副本難易度已變更為普通。 | lang0:lang0.pak:Difficulty: Normal
DST_PARTY_DUNGEON_HARD	2	2	lang0,taiwan	taiwan:local_data.dat:困難 | lang0:lang0.pak:Hard
DST_PARTY_DUNGEON_INITIALIZE	2	2	lang0,taiwan	taiwan:local_data.dat:極限副本已初始化。 | lang0:lang0.pak:Dungeon reseted.
DST_PARTY_DUNGEON_NORMAL	2	2	lang0,taiwan	taiwan:local_data.dat:普通 | lang0:lang0.pak:Normal
DST_PARTY_ENTER_DUNGEON_NOTIFY_REMAIN_TIME	2	2	lang0,taiwan	taiwan:local_data.dat:若沒有按下入場按鈕的話，\n%d秒後將會自動取消。 | lang0:lang0.pak:%d seconds left to press the button.
DST_PARTY_ENTER_DUNGEON_NOTIFY_TITLE	2	2	lang0,taiwan	taiwan:local_data.dat:副本入場邀請 | lang0:lang0.pak:Invited to Party
DST_PARTY_GET_ITEM	2	2	lang0,taiwan	taiwan:local_data.dat:%s 獲得了道具%s。 | lang0:lang0.pak:%s got %s
DST_PARTY_GET_ZENNY	2	2	lang0,taiwan	taiwan:local_data.dat:獲得 %s 索尼中分配到了%s 索尼。 | lang0:lang0.pak:Party: +%s Zeni / You: +%s Zeni
DST_PARTY_GET_ZENNY_AND_BONUS	2	2	lang0,taiwan	taiwan:local_data.dat:獲得 %s索尼中，獲得了%s (+%s)索尼。 | lang0:lang0.pak:Party: +%s Zeni / You: +%s Zeni (+%s)
DST_PARTY_GET_ZENNY_OTHER	2	2	lang0,taiwan	taiwan:local_data.dat:%s 獲得了 %s 索尼。 | lang0:lang0.pak:%s: +%s Zeni
DST_PARTY_GET_ZENNY_OTHER_AND_BONUS	2	2	lang0,taiwan	taiwan:local_data.dat:%s 獲得了 %s (+%s) Sony。 | lang0:lang0.pak:%s gained +%s Zeni (+%s)
DST_PARTY_INVEN_ADD_ITEM	2	2	lang0,taiwan	taiwan:local_data.dat:獲得 %s 道具存放於隊伍背包。 | lang0:lang0.pak:Item %s added to inventory.
DST_PARTY_INVEN_ADD_UNDEFINED_ITEM	2	2	lang0,taiwan	taiwan:local_data.dat:隊伍背包內獲得未知道具。 | lang0:lang0.pak:Mystery Item added to inventory
DST_PARTY_INVEN_ADD_UNDEFINED_ITEM_OTHER	2	2	lang0,taiwan	taiwan:local_data.dat:%s 獲得了未知道具。 | lang0:lang0.pak:%s got Mystery Item
DST_PARTY_INVEN_CHANGE_ITEM_GRADE	2	2	lang0,taiwan	taiwan:local_data.dat:隊伍背包設定為只有 %s級以上的道具可以置入。 | lang0:lang0.pak:Set to (%s) and above looting
DST_PARTY_INVEN_DICE_WINNER	2	2	lang0,taiwan	taiwan:local_data.dat:隊伍背包的 %s 道具分配給 %s 。 | lang0:lang0.pak:item:%s , %s has been sent to the winner.
DST_PARTY_INVEN_DICE_WINNER_WITH_UNIDENTIFY	2	2	lang0,taiwan	taiwan:local_data.dat:隊伍背包的未知道具分配給 %s 。 | lang0:lang0.pak:%s won the Mystery Item.
DST_PARTY_INVEN_GIVE_BY_LEADER	2	2	lang0,taiwan	taiwan:local_data.dat:隊長將 %s 道具分配給 %s 。 | lang0:lang0.pak:Party Found: %s , %s has been given.
DST_PARTY_INVEN_GIVE_BY_LEADER_WITH_UNIDENTIFY	2	2	lang0,taiwan	taiwan:local_data.dat:隊長將未知道具分配給 %s 。 | lang0:lang0.pak:Mystery Item assigned to %s.
DST_PARTY_INVEN_OCTION_LOCK	2	2	lang0,taiwan	taiwan:local_data.dat:隊伍背包拍賣中止。 | lang0:lang0.pak:Auction suspended.
DST_PARTY_INVEN_OCTION_RESET	2	2	lang0,taiwan	taiwan:local_data.dat:隊伍背包拍賣資料初始化。 | lang0:lang0.pak:Team backpack auction data initialized.
DST_PARTY_INVEN_OCTION_SUCCESSFUL_BID	2	2	lang0,taiwan	taiwan:local_data.dat:隊伍背包內的 %s 道具由 %s 得標。 | lang0:lang0.pak:Provides for %s %s.
DST_PARTY_INVEN_OCTION_SUCCESSFUL_BID_WITH_UNIDENTIFY	2	2	lang0,taiwan	taiwan:local_data.dat:由 %s 獲得隊伍背包的未知道具。 | lang0:lang0.pak:Got Mystery Item from %s.
DST_PARTY_INVEN_OCTION_UNLOCK	2	2	lang0,taiwan	taiwan:local_data.dat:隊伍背包拍賣開始。 | lang0:lang0.pak:Auction starts.
DST_PARTY_INVEN_START_DICE	2	2	lang0,taiwan	taiwan:local_data.dat:使用骰子進行道具分配。 | lang0:lang0.pak:Roll for loot!
DST_PARTY_INVITE_DECLINE	2	2	lang0,taiwan	taiwan:local_data.dat:%s 拒絕了您的邀請。 | lang0:lang0.pak:%s Declined Invite
DST_PARTY_INVITE_SUCCESS	2	2	lang0,taiwan	taiwan:local_data.dat:邀請%s 至隊伍中。 | lang0:lang0.pak:Invited: %s
DST_PARTY_LEAVE	2	2	lang0,taiwan	taiwan:local_data.dat:%s 退出了對伍。 | lang0:lang0.pak:%s left the Party
DST_PARTY_LEAVE_ASK	2	2	lang0,taiwan	"taiwan:local_data.dat:[align =""center""][font size=""12""color=""f4d762""]退出隊伍[/font][br][br][font size=""10""color=""f36a7c""""][br][font size=""10""color=""f36a7c""""]加入隊伍後隨時都可以退出隊伍後隨時都可以退出。 size=""10""color=""ffffff""]您真的要退出隊伍嗎?[/font] | lang0:lang0.pak:[align = ""center""][font size=""12""color=""f4d762""]Leaving Party[/font][br][br][font size=""10""color=""f36a7c""]You are now leaving the Party.[/font][br][br][font size=""10""color=""ffffff""]Leave Party?[/font]"
DST_PARTY_MATCHING_DETAIL_INFO_CHANNEL	2	2	lang0,taiwan	taiwan:local_data.dat:%d頻道 | lang0:lang0.pak:Channel %d
DST_PARTY_MATCHING_DETAIL_INFO_DIVIDE_RULE	2	2	lang0,taiwan	taiwan:local_data.dat:分配規則 | lang0:lang0.pak:Loot:
DST_PARTY_MATCHING_DETAIL_INFO_LEVEL	2	2	lang0,taiwan	taiwan:local_data.dat:LV.%d | lang0:lang0.pak:Lv %d
DST_PARTY_MATCHING_DETAIL_INFO_PARTY_LEADER	2	2	lang0,taiwan	taiwan:local_data.dat:隊長 | lang0:lang0.pak:Leader
DST_PARTY_MATCHING_DETAIL_INFO_PARTY_MEMBER	2	2	lang0,taiwan	taiwan:local_data.dat:隊員 | lang0:lang0.pak:Member
DST_PARTY_MATCHING_DETAIL_INFO_TITLE	2	2	lang0,taiwan	taiwan:local_data.dat:瀏覽隊伍組成 | lang0:lang0.pak:Composed of:
DST_PARTY_MATCHING_ENTER_DUNGEON_AGREE_NO	2	2	lang0,taiwan	taiwan:local_data.dat:%s取消了副本入場。 | lang0:lang0.pak:%s canceled.
DST_PARTY_MATCHING_LIST_LEVEL_LIMIT	2	2	lang0,taiwan	taiwan:local_data.dat:%dLv以上 | lang0:lang0.pak:Lv min.:%d
DST_PARTY_MATCHING_LIST_MEMBER_COUNT	2	2	lang0,taiwan	taiwan:local_data.dat:%d/%d | lang0:lang0.pak:%d/%d
DST_PARTY_MATCHING_LIST_NO_RESULT	2	2	lang0,taiwan	taiwan:local_data.dat:依照您設定的條件去搜尋，沒有符合條件的隊伍。 | lang0:lang0.pak:No results could be found.
DST_PARTY_MATCHING_LIST_PAGE_COUNT	2	2	lang0,taiwan	taiwan:local_data.dat:%d/%d | lang0:lang0.pak:%d/%d
DST_PARTY_MATCHING_LIST_SELECT_DUNGEON	2	2	lang0,taiwan	taiwan:local_data.dat:副本選擇 | lang0:lang0.pak:Dungeon:
DST_PARTY_MATCHING_LIST_SELECT_REGION	2	2	lang0,taiwan	taiwan:local_data.dat:地區選擇 | lang0:lang0.pak:Region:
DST_PARTY_MATCHING_LIST_TITLE	2	2	lang0,taiwan	taiwan:local_data.dat:組隊配對 | lang0:lang0.pak:Party List
DST_PARTY_MATCHING_REGIST	2	2	lang0,taiwan	taiwan:local_data.dat:隊伍申請 | lang0:lang0.pak:Party Search
DST_PARTY_MATCHING_SUCCESS	2	2	lang0,taiwan	taiwan:local_data.dat:已經登錄至組隊配對。 | lang0:lang0.pak:Party created.
DST_PARTY_NAME_RULE	2	2	lang0,taiwan	taiwan:local_data.dat:隊伍名稱以中文為準可輸入2~8字以內。 | lang0:lang0.pak:Party Name 2-8 Characters
DST_PARTY_NEED_ZENNY	2	2	lang0,taiwan	taiwan:local_data.dat:欲使用隊伍護身符的話，需要支付 %u Sony。 | lang0:lang0.pak:need %u Zeni.
DST_PARTY_NEW_MEMBER	2	2	lang0,taiwan	taiwan:local_data.dat:%s 參加了對伍。 | lang0:lang0.pak:%s Joined Party
DST_PARTY_NOTIFY_DIVISION_INFO	2	2	lang0,taiwan	taiwan:local_data.dat:分配方式變更後請按此按鈕。 | lang0:lang0.pak:Apply Division Change
DST_PARTY_NOTIFY_WAIT_DIVISION	2	2	lang0,taiwan	taiwan:local_data.dat:與重新改變分配方式的話請稍後。 | lang0:lang0.pak:Please Wait
DST_PARTY_PARTY_INVITE	2	2	lang0,taiwan	"taiwan:local_data.dat:[align = ""center""][font size = ""12"" color=""f4d762""]參加隊伍[/font][br][br][font size = ""10"" color=""269eff""][br][font size = ""10"" color=""2699""]參加比賽中的遊戲隊伍最多可以參加遊戲和遊戲[brfont]。 size = ""10"" color=""f4d762""]%s 隊長向您[br]發出了邀請。 [/font][br][br][font size = ""10"" color=""ffffff""]您要參加隊伍嗎？ [/font] | lang0:lang0.pak:[align = ""center""][font size = ""12"" color=""f4d762""]Party Invite[/font][br][br][font size = ""10"" color=""ffffff""]Join %s's party?[/font][br][br]"
DST_PARTY_PARTY_INVITE_WITHOUT_PARTY	2	2	lang0,taiwan	"taiwan:local_data.dat:[align = ""center""][font size = ""12"" color=""f4d762""]參加隊伍[/font][br][br][font size = ""10"" color=""269eff""]參加隊伍的話，最多可以和5名隊員一起進行遊戲，體驗更多的遊戲內容。 color=""ffffff""]您要參加隊伍嗎？ | lang0:lang0.pak:[align = ""center""][font size = ""12"" color=""f4d762""]Party Invite[/font][br][br][font size = ""10"" color=""f4d762""]%s invited you[br]to join a party.[/font][br][br][font size = ""10"" color=""ffffff""]Join the party?[/font]"
DST_PARTY_REG_VICTIM_ITEM	2	2	lang0,taiwan	taiwan:local_data.dat:%s 登入了隊伍護身符 %s。 | lang0:lang0.pak:%s is %s bad party
DST_PARTY_RELEASE_CHARM	2	2	lang0,taiwan	"taiwan:local_data.dat:[align = ""center""][font size = ""12"" color=""f4d762""]中止隊伍護身符[/font][br][br][font size = ""10"" color=""f36a7c""]中止使用中的隊伍護身符的話，[br]隊伍護身符效果將會一同消失。 | lang0:lang0.pak:[align = ""center""]Party Charm[br][br]Stop using charm?"
DST_PARTY_REQUEST_POSSIBLE_ONLY_LEADER	2	2	lang0,taiwan	taiwan:local_data.dat:只有隊長可以申請。 | lang0:lang0.pak:Only the leader can apply.
DST_PARTY_ROLE_ACCEPT	2	2	lang0,taiwan	taiwan:local_data.dat:參加隊伍 | lang0:lang0.pak:Accept
DST_PARTY_ROLE_CANCEL	2	2	lang0,taiwan	taiwan:local_data.dat:取消參加 | lang0:lang0.pak:Cancel
DST_PARTY_ROLE_CANCEL_INFO	2	2	lang0,taiwan	taiwan:local_data.dat:若是在剩餘時間內不進行選擇的話，將會自動取消。 | lang0:lang0.pak:Canceled when time is up.
DST_PARTY_ROLE_NOT_SELECTED_USER	2	2	lang0,taiwan	taiwan:local_data.dat:%s取消了角色選擇。 | lang0:lang0.pak:%s cancel the selection
DST_PARTY_ROLE_SELECT_REMAIN_TIME	2	2	lang0,taiwan	taiwan:local_data.dat:%02d : %02d : %02d | lang0:lang0.pak:%02d : %02d : %02d
DST_PARTY_ROLE_TITLE	2	2	lang0,taiwan	taiwan:local_data.dat:選擇隊伍角色 | lang0:lang0.pak:Select Party Role
DST_PARTY_STOP_CHARM	2	2	lang0,taiwan	taiwan:local_data.dat:隊伍護身符(%s)已解除。 | lang0:lang0.pak:Charm (%s) disabled.
DST_PARTY_TOOLTIP_ZENNY	2	2	lang0,taiwan	taiwan:local_data.dat:已登入%u索尼。 | lang0:lang0.pak:%u
DST_PARTY_UNREG_VICTIM_ITEM	2	2	lang0,taiwan	taiwan:local_data.dat:隊伍護身符(%s)已經解除了。 | lang0:lang0.pak:Charm (%s) disabled.
DST_PAY_REGISTER	2	2	lang0,taiwan	taiwan:local_data.dat:https://dbozero.com/ | lang0:lang0.pak:Register Payment
DST_PAY_WEB	2	2	lang0,taiwan	taiwan:local_data.dat:https://dbozero.com/ | lang0:lang0.pak:Web Payment
DST_PERMANENT_COMMERCIAL_ITEM	2	2	lang0,taiwan	taiwan:local_data.dat:永久制(可使用至服務結束為止) | lang0:lang0.pak:Permanent
DST_PETITION_CANCEL_PETITION	2	2	lang0,taiwan	taiwan:local_data.dat:GM商談取消 | lang0:lang0.pak:Cancel GM Request
DST_PETITION_CATEGORY1_ACCUSE	2	2	lang0,taiwan	taiwan:local_data.dat:申訴不法玩家 | lang0:lang0.pak:Abuse
DST_PETITION_CATEGORY1_BUG	2	2	lang0,taiwan	taiwan:local_data.dat:申訴Bug | lang0:lang0.pak:Bugs
DST_PETITION_CATEGORY1_GAMEINFO	2	2	lang0,taiwan	taiwan:local_data.dat:遊戲情報相關 | lang0:lang0.pak:Game Information
DST_PETITION_CATEGORY1_STUCK	2	2	lang0,taiwan	taiwan:local_data.dat:卡點相關 | lang0:lang0.pak:Stuck character
DST_PETITION_CATEGORY2_ACCUSE_AUTOPROGRAM	2	2	lang0,taiwan	taiwan:local_data.dat:外掛程式 | lang0:lang0.pak:Botting
DST_PETITION_CATEGORY2_ACCUSE_FRAUD	2	2	lang0,taiwan	taiwan:local_data.dat:詐騙 | lang0:lang0.pak:Scam
DST_PETITION_CATEGORY2_ACCUSE_PAPERING	2	2	lang0,taiwan	taiwan:local_data.dat:洗版 | lang0:lang0.pak:Papering
DST_PETITION_CATEGORY2_BUG_ETC	2	2	lang0,taiwan	taiwan:local_data.dat:其他 | lang0:lang0.pak:Etc
DST_PETITION_CATEGORY2_BUG_GRAPHIC	2	2	lang0,taiwan	taiwan:local_data.dat:圖片 | lang0:lang0.pak:Graphics Bug
DST_PETITION_CATEGORY2_BUG_SYSTEM	2	2	lang0,taiwan	taiwan:local_data.dat:系統 | lang0:lang0.pak:System Bug
DST_PETITION_CATEGORY2_GAME_INFO	2	2	lang0,taiwan	taiwan:local_data.dat:遊戲情報 | lang0:lang0.pak:Game Information
DST_PETITION_CATEGORY2_STUCK	2	2	lang0,taiwan	taiwan:local_data.dat:卡點相關 | lang0:lang0.pak:Stuck character
DST_PETITION_CHOICE_GREATE_CATEGORY	2	2	lang0,taiwan	taiwan:local_data.dat:請選擇對談內容的大分類。 | lang0:lang0.pak:Choose Category
DST_PETITION_CHOICE_SMALL_CATEGORY	2	2	lang0,taiwan	taiwan:local_data.dat:請選擇對談內容的小分類。 | lang0:lang0.pak:Choose Sub Category
DST_PETITION_GM_CHAT_TITLE	2	2	lang0,taiwan	taiwan:local_data.dat:GM對話視窗 | lang0:lang0.pak:GM Chat
DST_PETITION_GREAT_CATEGORY	2	2	lang0,taiwan	taiwan:local_data.dat:分類一 | lang0:lang0.pak:Main Category
DST_PETITION_INPUT_CONTENT	2	2	lang0,taiwan	taiwan:local_data.dat:回報內容請輸入中文 2~128字內 | lang0:lang0.pak:Please Use 2-128 Characters
DST_PETITION_SATISFACTION_BAD	2	2	lang0,taiwan	taiwan:local_data.dat:不滿意 | lang0:lang0.pak:Bad
DST_PETITION_SATISFACTION_COMMENT	2	2	lang0,taiwan	taiwan:local_data.dat:您對於申請商談的GM回答滿意嗎? | lang0:lang0.pak:What do you think?
DST_PETITION_SATISFACTION_GOOD	2	2	lang0,taiwan	taiwan:local_data.dat:滿意 | lang0:lang0.pak:Good
DST_PETITION_SATISFACTION_GREAT	2	2	lang0,taiwan	taiwan:local_data.dat:很滿意 | lang0:lang0.pak:Great
DST_PETITION_SATISFACTION_NOT_BAD	2	2	lang0,taiwan	taiwan:local_data.dat:普通 | lang0:lang0.pak:Not Bad
DST_PETITION_SATISFACTION_TITLE	2	2	lang0,taiwan	taiwan:local_data.dat:GM商談申請 | lang0:lang0.pak:Request GM
DST_PETITION_SATISFACTION_WORST	2	2	lang0,taiwan	taiwan:local_data.dat:很不滿意 | lang0:lang0.pak:Worst
DST_PETITION_SEND	2	2	lang0,taiwan	taiwan:local_data.dat:傳送 | lang0:lang0.pak:Send
DST_PETITION_SIDEVIEW_MESSAGE	2	2	lang0,taiwan	taiwan:local_data.dat:已接收客服內容進行處理中，請稍後。 | lang0:lang0.pak:please wait
DST_PETITION_SMALL_CATEGORY	2	2	lang0,taiwan	taiwan:local_data.dat:分類一 | lang0:lang0.pak:Sub Category
DST_PETITION_TITLE	2	2	lang0,taiwan	taiwan:local_data.dat:GM商談申請 | lang0:lang0.pak:GM Request
DST_PETITION_TOO_LONG_CONTENT	2	2	lang0,taiwan	taiwan:local_data.dat:可輸入中文為準128字。 | lang0:lang0.pak:Max 128 Characters
DST_PET_STATUS_BLOCK_RATE	2	2	lang0,taiwan	taiwan:local_data.dat:防禦率 | lang0:lang0.pak:Defense Rate
DST_PET_STATUS_DC_SUCCESS	2	2	lang0,taiwan	taiwan:local_data.dat:詛咒成功 | lang0:lang0.pak:Success Rate
DST_PET_STATUS_DC_TOLERANCE	2	2	lang0,taiwan	taiwan:local_data.dat:抵抗詛咒 | lang0:lang0.pak:Resistance Rate
DST_PET_STATUS_ENERGY_DEFENSE	2	2	lang0,taiwan	taiwan:local_data.dat:氣功防禦力 | lang0:lang0.pak:Energy Defense
DST_PET_STATUS_ENERGY_OFFENSE	2	2	lang0,taiwan	taiwan:local_data.dat:氣功攻擊力 | lang0:lang0.pak:Energy Attack
DST_PET_STATUS_PHYSICAL_DEFENSE	2	2	lang0,taiwan	taiwan:local_data.dat:格鬥防禦力 | lang0:lang0.pak:Physical Defense
DST_PET_STATUS_PHYSICAL_OFFENSE	2	2	lang0,taiwan	taiwan:local_data.dat:格鬥攻擊力 | lang0:lang0.pak:Melee Attack
DST_PET_TOOLTIP_ATTACK	2	2	lang0,taiwan	taiwan:local_data.dat:攻擊指定物件。 | lang0:lang0.pak:Pet Attack
DST_PET_TOOLTIP_OUT	2	2	lang0,taiwan	taiwan:local_data.dat:解除召喚獸. | lang0:lang0.pak:Un-summon Pet.
DST_PET_TOOLTIP_RECALL	2	2	lang0,taiwan	taiwan:local_data.dat:召喚獸已移動至腳色旁。 | lang0:lang0.pak:Your pet will move forward.
DST_PKALARM_AGREE_BUTTON	2	2	lang0,taiwan	taiwan:local_data.dat:同意自由對戰 | lang0:lang0.pak:Agree
DST_PKALARM_AGREE_MSG	2	2	lang0,taiwan	taiwan:local_data.dat:目前的區域是可進行自由對戰的區域。\n遵守遊戲規則的話，可以玩得更愉快。 | lang0:lang0.pak:Free Battle in this region is allowed. Follow the rules of the game.
DST_PLAS_MA	2	2	lang0,taiwan	taiwan:local_data.dat:普立茲魔 | lang0:lang0.pak:Plasma Majin
DST_PLAYER_COUNT	2	2	lang0,taiwan	taiwan:local_data.dat: %d 人 | lang0:lang0.pak: %d players
DST_PLEASE_RETRY	2	2	lang0,taiwan	taiwan:local_data.dat:資料處理中。請稍候重試。 | lang0:lang0.pak:Data Process. Try Again
DST_PLEASE_TRY_AGAIN	2	2	lang0,taiwan	taiwan:local_data.dat:請稍候重試。 | lang0:lang0.pak:Try Again Later
DST_POCO_SUMMONER	2	2	lang0,taiwan	taiwan:local_data.dat:波可導師 | lang0:lang0.pak:Poko Priest
DST_POISON_DEFENCE	2	2	lang0,taiwan	taiwan:local_data.dat:中毒防禦力 | lang0:lang0.pak:Poison Def.
DST_POPOSTONE_RESURRECT_SAY	2	2	lang0,taiwan	taiwan:local_data.dat:醒了嗎?這裡是村子。人生是很寶貴的，小心一點啊。 | lang0:lang0.pak:Welcome back!\nPlease be careful,don't die!
DST_POPOSTONE_TITLE	2	2	lang0,taiwan	taiwan:local_data.dat:波波之石 | lang0:lang0.pak:Popo Stone
DST_POPUPMENU_BUTTON_TOOLTIP	2	2	lang0,taiwan	taiwan:local_data.dat:整理保管中的道具\n或說明. | lang0:lang0.pak:Organize Items or view description.
DST_POPUPMENU_CANCEL	2	2	lang0,taiwan	taiwan:local_data.dat:取消 | lang0:lang0.pak:Cancel
DST_POPUPMENU_CANCEL_EQUIP	2	2	lang0,taiwan	taiwan:local_data.dat:解除裝備 | lang0:lang0.pak:Don't Equip
DST_POPUPMENU_CLEAR	2	2	lang0,taiwan	taiwan:local_data.dat:清空 | lang0:lang0.pak:Clear
DST_POPUPMENU_DELETE	2	2	lang0,taiwan	taiwan:local_data.dat:丟棄 | lang0:lang0.pak:Delete
DST_POPUPMENU_DIVIDE	2	2	lang0,taiwan	taiwan:local_data.dat:切割 | lang0:lang0.pak:Divide
DST_POPUPMENU_EQUIP	2	2	lang0,taiwan	taiwan:local_data.dat:裝備 | lang0:lang0.pak:Equip
DST_POPUPMENU_FOLLOW	2	2	lang0,taiwan	taiwan:local_data.dat:跟隨 | lang0:lang0.pak:Follow
DST_POPUPMENU_FRIEND_ADD	2	2	lang0,taiwan	taiwan:local_data.dat:新增好友 | lang0:lang0.pak:Add Friend
DST_POPUPMENU_GUILD_APPOINT_SECOND_MASTER	2	2	lang0,taiwan	taiwan:local_data.dat:任命為師範 | lang0:lang0.pak:Make Jr. Master
DST_POPUPMENU_GUILD_CHANGE_MASTER	2	2	lang0,taiwan	taiwan:local_data.dat:任命為最高師範 | lang0:lang0.pak:Appoint Guild Leader
DST_POPUPMENU_GUILD_DISAPPOINT_SECOND_MASTER	2	2	lang0,taiwan	taiwan:local_data.dat:解除師範資格 | lang0:lang0.pak:Demote Jr. Master
DST_POPUPMENU_GUILD_INVITE	2	2	lang0,taiwan	taiwan:local_data.dat:邀請加入流派 | lang0:lang0.pak:Invite to Guild
